FID,FID_1,GEOID,Count_,GEOID_1,partyRatio,GEOID_12,HHmedIncom,GEOID_1_13,normScore,Count_1,Sum_FID_,Sum_X_Long,Sum_Y_Lati
807,807,12086008407,0,12086008407,1.119850187,12086008407,76326,12086008407,0.952794,0,0,0,0
808,808,12031990000,0,12031990000,0,12031990000,0,12031990000,0,0,0,0,0
809,809,12095015106,0,12095015106,0.236945813,12095015106,51228,12095015106,0.453954,0,0,0,0
810,810,12095014400,0,12095014400,0.705665025,12095014400,69844,12095014400,0.558903,0,0,0,0
811,811,12011041900,0,12011041900,0.822649573,12011041900,80313,12011041900,0.738092,0,0,0,0
812,812,12103024507,0,12103024507,1.37254902,12103024507,59583,12103024507,0.784068,0,0,0,0
813,813,12086015700,0,12086015700,1.446096654,12086015700,107692,12086015700,0.820503,0,0,0,0
814,814,12093990000,0,12093990000,2.27027027,12093990000,0,12093990000,0,0,0,0,0
815,815,12086015500,0,12086015500,1.785714286,12086015500,62266,12086015500,0.929459,0,0,0,0
816,816,12103027106,0,12103027106,0.790546047,12103027106,69022,12103027106,0.950836,0,0,0,0
817,817,12103027105,0,12103027105,0.833676976,12103027105,63431,12103027105,0.929418,0,0,0,0
818,818,12057010103,0,12057010103,3.464285714,12057010103,63542,12057010103,0.80457,0,0,0,0
819,819,12057010105,0,12057010105,3.302325581,12057010105,55000,12057010105,0.785615,0,0,0,0
820,820,12103024406,0,12103024406,0.453209211,12103024406,50109,12103024406,0.458027,0,0,0,0
821,821,12103025401,0,12103025401,1.096219931,12103025401,63144,12103025401,0.768671,0,0,0,0
822,822,12071040208,0,12071040208,0,12071040208,47902,12071040208,0.639192,0,0,0,0
823,823,12103026200,0,12103026200,0.372797745,12103026200,24224,12103026200,0.468137,0,0,0,0
824,824,12103026300,0,12103026300,0.477751756,12103026300,29289,12103026300,0.403327,0,0,0,0
825,825,12103027314,0,12103027314,0.975308642,12103027314,59360,12103027314,0.659082,0,0,0,0
826,826,12103027315,0,12103027315,1.159659393,12103027315,36698,12103027315,0.822724,0,0,0,0
827,827,12083000301,1,12083000301,1.227891156,12083000301,62188,12083000301,0.536975,0,0,0,0
828,828,12083000902,0,12083000902,2.349763033,12083000902,40032,12083000902,0.733093,0,0,0,0
829,829,12073000200,0,12073000200,0.38944614,12073000200,47470,12073000200,0.772838,1,0,-84.28065,30.43977
830,830,12073000302,0,12073000302,0.200324412,12073000302,56076,12073000302,0.514031,0,0,0,0
831,831,12073000303,0,12073000303,0.19357195,12073000303,38727,12073000303,0.459587,0,0,0,0
832,832,12073000400,1,12073000400,0.024459613,12073000400,32986,12073000400,0.525221,0,0,0,0
833,833,12103024505,0,12103024505,1.097560976,12103024505,46412,12103024505,0.659049,0,0,0,0
834,834,12103025407,0,12103025407,1.076555024,12103025407,55375,12103025407,0.696766,0,0,0,0
835,835,12103025408,0,12103025408,0.89947644,12103025408,42053,12103025408,0.860719,0,0,0,0
836,836,12103025411,0,12103025411,0,12103025411,47646,12103025411,0.525747,0,0,0,0
837,837,12103025501,0,12103025501,1.003478261,12103025501,67303,12103025501,0.797271,0,0,0,0
838,838,12103025503,0,12103025503,1.076423937,12103025503,36481,12103025503,0.81705,0,0,0,0
839,839,12103027316,0,12103027316,1.365008881,12103027316,52192,12103027316,0.869227,0,0,0,0
840,840,12103027317,0,12103027317,0.920373027,12103027317,62892,12103027317,0.863931,0,0,0,0
841,841,12021011201,1,12021011201,2.702527076,12021011201,97922,12021011201,0.882406,0,0,0,0
842,842,12021011205,0,12021011205,0,12021011205,25667,12021011205,0.339644,0,0,0,0
843,843,12021010413,0,12021010413,1.903759399,12021010413,68065,12021010413,0.716612,0,0,0,0
844,844,12021011202,1,12021011202,1.318472572,12021011202,87712,12021011202,0.849002,0,0,0,0
845,845,12073002408,0,12073002408,1.09202454,12073002408,90510,12073002408,0.767129,0,0,0,0
846,846,12073002303,0,12073002303,0.562216167,12073002303,60941,12073002303,0.477761,0,0,0,0
847,847,12073002302,0,12073002302,0.710071211,12073002302,71932,12073002302,0.533281,0,0,0,0
848,848,12073001001,0,12073001001,0,12073001001,27118,12073001001,0.708302,0,0,0,0
849,849,12073002505,0,12073002505,0.442642886,12073002505,60758,12073002505,0.508741,0,0,0,0
850,850,12073000301,0,12073000301,0.229792148,12073000301,63322,12073000301,0.46721,0,0,0,0
851,851,12073001700,0,12073001700,0.67486631,12073001700,103558,12073001700,0.738137,0,0,0,0
852,852,12073001801,0,12073001801,0.120567376,12073001801,34319,12073001801,0.658234,0,0,0,0
853,853,12103024601,0,12103024601,0.816118048,12103024601,40214,12103024601,0.817733,0,0,0,0
854,854,12103024602,0,12103024602,0.791201117,12103024602,30668,12103024602,0.42531,0,0,0,0
855,855,12103024801,0,12103024801,0.853658537,12103024801,48702,12103024801,0.842183,0,0,0,0
856,856,12103024901,0,12103024901,0.937967914,12103024901,42061,12103024901,0.732427,0,0,0,0
857,857,12103024902,0,12103024902,0.850241546,12103024902,41406,12103024902,0.61704,0,0,0,0
858,858,12103025207,0,12103025207,1.058076225,12103025207,42618,12103025207,0.603098,0,0,0,0
859,859,12071050208,0,12071050208,1.266393443,12071050208,63022,12071050208,0.736929,0,0,0,0
860,860,12073000901,0,12073000901,0.500767263,12073000901,53799,12073000901,0.507881,0,0,0,0
861,861,12073001802,0,12073001802,0.190553746,12073001802,38908,12073001802,0.449582,0,0,0,0
862,862,12103024904,0,12103024904,1.144654088,12103024904,54755,12103024904,0.682734,0,0,0,0
863,863,12103025007,0,12103025007,1.219216418,12103025007,50865,12103025007,0.829869,0,0,0,0
864,864,12103025009,0,12103025009,1.059847661,12103025009,55276,12103025009,0.651806,0,0,0,0
865,865,12103025010,1,12103025010,1.09383378,12103025010,56375,12103025010,0.758834,0,0,0,0
866,866,12103028102,0,12103028102,0.892526251,12103028102,55313,12103028102,0.827451,0,0,0,0
867,867,12103028200,1,12103028200,0.543554007,12103028200,49575,12103028200,0.838008,0,0,0,0
868,868,12103028300,0,12103028300,0.382562278,12103028300,38026,12103028300,0.64884,0,0,0,0
869,869,12103028401,0,12103028401,0,12103028401,45744,12103028401,0.976216,0,0,0,0
870,870,12103028402,0,12103028402,0.477941176,12103028402,42841,12103028402,0.84371,0,0,0,0
871,871,12103028500,0,12103028500,0.351126928,12103028500,44524,12103028500,0.757749,0,0,0,0
872,872,12103025111,0,12103025111,1.064903846,12103025111,34484,12103025111,0.920071,0,0,0,0
873,873,12111382200,0,12111382200,1.673460722,12111382200,41131,12111382200,0.960604,0,0,0,0
874,874,12111380902,0,12111380902,0.1168357,12111380902,30764,12111380902,0.613286,0,0,0,0
875,875,12111380901,0,12111380901,0.926829268,12111380901,26153,12111380901,0.542,0,0,0,0
876,876,12111381402,0,12111381402,1.111913357,12111381402,41313,12111381402,0.601873,0,0,0,0
877,877,12111381503,0,12111381503,0.821243523,12111381503,50662,12111381503,0.635674,0,0,0,0
878,878,12111381900,0,12111381900,1.370847458,12111381900,71032,12111381900,0.870141,0,0,0,0
879,879,12111382006,0,12111382006,1.24750499,12111382006,77098,12111382006,0.646591,0,0,0,0
880,880,12111382002,0,12111382002,0.865797546,12111382002,53107,12111382002,0.641209,0,0,0,0
881,881,12111380400,0,12111380400,0.22326454,12111380400,37686,12111380400,0.480411,0,0,0,0
882,882,12111380700,1,12111380700,0,12111380700,39045,12111380700,0.550568,0,0,0,0
883,883,12111381502,0,12111381502,0.884109916,12111381502,47846,12111381502,0.615746,0,0,0,0
884,884,12111382003,0,12111382003,0.899908592,12111382003,57413,12111382003,0.632872,0,0,0,0
885,885,12015030402,0,12015030402,0,12015030402,55972,12015030402,0.964648,0,0,0,0
886,886,12015030401,0,12015030401,1.66819222,12015030401,53221,12015030401,1,0,0,0,0
887,887,12097042300,0,12097042300,0.39071257,12097042300,37522,12097042300,0.395825,0,0,0,0
888,888,12097042900,1,12097042900,0.639604659,12097042900,45923,12097042900,0.494259,0,0,0,0
889,889,12097042100,0,12097042100,0.440138143,12097042100,38855,12097042100,0.449042,0,0,0,0
890,890,12097041700,0,12097041700,0.5,12097041700,40630,12097041700,0.76433,0,0,0,0
891,891,12097043400,0,12097043400,0,12097043400,51174,12097043400,0.746613,0,0,0,0
892,892,12097043700,0,12097043700,1.419428053,12097043700,72770,12097043700,0.905038,0,0,0,0
893,893,12097042200,0,12097042200,0.592417062,12097042200,36700,12097042200,0.496359,0,0,0,0
894,894,12097041300,0,12097041300,0.444545455,12097041300,46730,12097041300,0.468987,0,0,0,0
895,895,12097041100,0,12097041100,0.299978434,12097041100,43323,12097041100,0.425807,0,0,0,0
896,896,12083002302,0,12083002302,2.531824611,12083002302,64087,12083002302,0.753227,0,0,0,0
897,897,12083002502,1,12083002502,1.262983947,12083002502,48888,12083002502,0.654891,0,0,0,0
898,898,12115002005,0,12115002005,0.834841629,12115002005,54261,12115002005,0.941231,0,0,0,0
899,899,12097043600,0,12097043600,1.378063725,12097043600,67109,12097043600,0.746911,0,0,0,0
900,900,12111382112,0,12111382112,0.662610619,12111382112,63732,12111382112,0.496426,0,0,0,0
901,901,12097043100,0,12097043100,1.359675785,12097043100,76379,12097043100,0.785686,0,0,0,0
902,902,12097041600,0,12097041600,0.601415094,12097041600,30104,12097041600,0.455202,1,0,-81.40676765,28.29313137
903,903,12097043800,0,12097043800,2.340097971,12097043800,62864,12097043800,0.845735,0,0,0,0
904,904,12097042800,0,12097042800,0.671016692,12097042800,78640,12097042800,0.532669,0,0,0,0
905,905,12097043500,0,12097043500,0,12097043500,39938,12097043500,0.625386,1,0,-81.28097314,28.2489107
906,906,12097042000,0,12097042000,0.373913043,12097042000,40569,12097042000,0.489981,0,0,0,0
907,907,12097041900,0,12097041900,0.369552239,12097041900,30561,12097041900,0.543586,0,0,0,0
908,908,12097041800,0,12097041800,0,12097041800,36082,12097041800,0.658419,0,0,0,0
909,909,12057013903,0,12057013903,4.020958084,12057013903,58453,12057013903,0.982085,0,0,0,0
910,910,12057010402,1,12057010402,0.244939271,12057010402,37828,12057010402,0.361338,0,0,0,0
911,911,12057011415,0,12057011415,0.671957672,12057011415,69571,12057011415,0.693768,0,0,0,0
912,912,12057013504,0,12057013504,0.405063291,12057013504,34382,12057013504,0.414742,0,0,0,0
913,913,12057003300,0,12057003300,0.126464844,12057003300,18058,12057003300,0.572035,0,0,0,0
914,914,12057011203,0,12057011203,0.965005302,12057011203,83552,12057011203,0.746194,0,0,0,0
915,915,12057005102,0,12057005102,1.022745735,12057005102,106607,12057005102,0.813637,0,0,0,0
916,916,12057012304,0,12057012304,1.009137056,12057012304,52097,12057012304,0.754673,0,0,0,0
917,917,12057006200,0,12057006200,0.863132911,12057006200,115720,12057006200,0.74449,0,0,0,0
918,918,12057010108,0,12057010108,3.862318841,12057010108,61705,12057010108,0.699462,0,0,0,0
919,919,12057013204,0,12057013204,0,12057013204,44727,12057013204,0.566679,0,0,0,0
920,920,12057011610,0,12057011610,0.646128226,12057011610,33664,12057011610,0.583562,0,0,0,0
921,921,12057013203,0,12057013203,1.613682093,12057013203,66528,12057013203,0.792776,0,0,0,0
922,922,12057011412,0,12057011412,0.776497696,12057011412,62118,12057011412,0.636873,0,0,0,0
923,923,12057011413,0,12057011413,0.818703385,12057011413,71563,12057011413,0.662957,0,0,0,0
924,924,12057011414,0,12057011414,0.674918567,12057011414,53783,12057011414,0.531507,0,0,0,0
925,925,12057011416,0,12057011416,0.48463357,12057011416,54630,12057011416,0.574005,0,0,0,0
926,926,12057011504,0,12057011504,2.343558282,12057011504,94044,12057011504,0.764475,0,0,0,0
927,927,12057013505,0,12057013505,0.293929712,12057013505,36174,12057013505,0.339162,0,0,0,0
928,928,12057013602,0,12057013602,1.228915663,12057013602,41719,12057013602,0.464298,0,0,0,0
929,929,12057000300,1,12057000300,0.323616895,12057000300,32782,12057000300,0.410857,0,0,0,0
930,930,12057000700,0,12057000700,0.171483622,12057000700,27874,12057000700,0.462783,0,0,0,0
931,931,12057000800,0,12057000800,0,12057000800,36538,12057000800,0.367686,0,0,0,0
932,932,12057011506,0,12057011506,0.930527722,12057011506,106173,12057011506,0.611292,0,0,0,0
933,933,12057011509,0,12057011509,1.647790055,12057011509,101893,12057011509,0.703848,0,0,0,0
934,934,12057011510,0,12057011510,1.248190279,12057011510,106250,12057011510,0.575416,0,0,0,0
935,935,12057011512,0,12057011512,1.457831325,12057011512,119457,12057011512,0.778998,0,0,0,0
936,936,12057011612,0,12057011612,0.777272727,12057011612,51037,12057011612,0.777771,0,0,0,0
937,937,12057013702,0,12057013702,0.455866328,12057013702,58000,12057013702,0.37741,0,0,0,0
938,938,12103026702,0,12103026702,1.049429658,12103026702,56514,12103026702,0.589153,0,0,0,0
939,939,12103026703,1,12103026703,0.81316726,12103026703,38023,12103026703,0.655043,0,0,0,0
940,940,12103026804,0,12103026804,1,12103026804,50997,12103026804,0.806043,0,0,0,0
941,941,12073000500,0,12073000500,0.502008032,12073000500,11536,12073000500,0.65203,0,0,0,0
942,942,12057011514,0,12057011514,1.051282051,12057011514,78221,12057011514,0.742754,0,0,0,0
943,943,12057011515,0,12057011515,0.927318296,12057011515,87026,12057011515,0.745172,0,0,0,0
944,944,12057011516,0,12057011516,1.024429967,12057011516,64727,12057011516,0.652006,0,0,0,0
945,945,12057011605,1,12057011605,0.677173913,12057011605,49079,12057011605,0.641689,0,0,0,0
946,946,12057011603,0,12057011603,0.745963402,12057011603,63995,12057011603,0.600865,0,0,0,0
947,947,12057011606,0,12057011606,0.938118812,12057011606,60942,12057011606,0.686325,0,0,0,0
948,948,12057013803,0,12057013803,0.911242604,12057013803,32214,12057013803,0.631298,0,0,0,0
949,949,12057013804,0,12057013804,0.444444444,12057013804,64667,12057013804,0.476708,0,0,0,0
950,950,12057013907,1,12057013907,1.250837721,12057013907,53906,12057013907,0.825609,0,0,0,0
951,951,12057013908,0,12057013908,0.807499034,12057013908,58230,12057013908,0.513247,0,0,0,0
952,952,12017450101,0,12017450101,1.84991119,12017450101,53246,12017450101,0.771097,0,0,0,0
953,953,12017450702,0,12017450702,0,12017450702,42963,12017450702,0.780328,0,0,0,0
954,954,12017450701,0,12017450701,2.223327306,12017450701,61910,12017450701,0.835105,0,0,0,0
955,955,12017450400,0,12017450400,2.537668517,12017450400,46976,12017450400,0.838483,0,0,0,0
956,956,12017450602,0,12017450602,0,12017450602,36059,12017450602,0.892346,0,0,0,0
957,957,12017451602,0,12017451602,0,12017451602,48698,12017451602,0.907665,0,0,0,0
958,958,12017451502,0,12017451502,0,12017451502,26696,12017451502,0.879997,0,0,0,0
959,959,12017450901,0,12017450901,2.385869565,12017450901,40429,12017450901,0.950629,0,0,0,0
960,960,12017451601,0,12017451601,1.944913372,12017451601,47729,12017451601,0.922398,0,0,0,0
961,961,12099004102,0,12099004102,0.560283688,12099004102,53868,12099004102,0.638834,0,0,0,0
962,962,12099004201,0,12099004201,0.5407354,12099004201,47682,12099004201,0.703301,0,0,0,0
963,963,12071030201,0,12071030201,0,12071030201,84464,12071030201,0.835059,0,0,0,0
964,964,12071001401,0,12071001401,0,12071001401,36835,12071001401,0.544369,0,0,0,0
965,965,12071070102,0,12071070102,0,12071070102,48945,12071070102,0.746668,0,0,0,0
966,966,12071040209,0,12071040209,1.357142857,12071040209,63421,12071040209,0.612654,0,0,0,0
967,967,12071040109,0,12071040109,0.749760307,12071040109,39710,12071040109,0.517794,0,0,0,0
968,968,12071050314,0,12071050314,2.037593985,12071050314,85377,12071050314,0.804554,0,0,0,0
969,969,12071001101,0,12071001101,0,12071001101,23618,12071001101,0.430792,0,0,0,0
970,970,12071040123,0,12071040123,2.455066922,12071040123,56680,12071040123,0.840606,0,0,0,0
971,971,12071030202,0,12071030202,1.886506936,12071030202,45808,12071030202,0.796749,0,0,0,0
972,972,12011070204,4,12011070204,0.356321839,12011070204,43892,12011070204,0.509193,0,0,0,0
973,973,12011070205,0,12011070205,0.802422407,12011070205,88750,12011070205,0.746106,0,0,0,0
974,974,12011070207,0,12011070207,0.545295149,12011070207,54944,12011070207,0.676434,0,0,0,0
975,975,12011070304,0,12011070304,0.709125475,12011070304,98206,12011070304,0.658532,0,0,0,0
976,976,12011020409,0,12011020409,0.354337505,12011020409,42752,12011020409,0.662686,0,0,0,0
977,977,12011020413,0,12011020413,0.112947658,12011020413,45051,12011020413,0.411397,0,0,0,0
978,978,12011020412,0,12011020412,0,12011020412,32393,12011020412,0.453595,0,0,0,0
979,979,12011030903,0,12011030903,0.755305868,12011030903,54256,12011030903,0.495582,0,0,0,0
980,980,12011031102,0,12011031102,1.480719794,12011031102,56583,12011031102,0.77151,0,0,0,0
981,981,12081000202,0,12081000202,0,12081000202,31951,12081000202,0.81297,0,0,0,0
982,982,12081000201,0,12081000201,1.571428571,12081000201,33526,12081000201,0.781551,0,0,0,0
983,983,12081000307,0,12081000307,0,12081000307,40565,12081000307,0.730829,0,0,0,0
984,984,12081000308,0,12081000308,0.942241379,12081000308,35299,12081000308,0.704002,0,0,0,0
985,985,12081001106,0,12081001106,0.892595063,12081001106,45129,12081001106,0.625282,0,0,0,0
986,986,12081000808,0,12081000808,1.176762115,12081000808,58969,12081000808,0.869997,0,0,0,0
987,987,12081001107,0,12081001107,1.675223214,12081001107,48218,12081001107,0.738015,0,0,0,0
988,988,12099004300,0,12099004300,0.984189723,12099004300,75069,12099004300,0.907332,0,0,0,0
989,989,12099004500,0,12099004500,0.386956522,12099004500,38095,12099004500,0.569229,0,0,0,0
990,990,12099004602,0,12099004602,0.335025381,12099004602,38263,12099004602,0.64461,0,0,0,0
991,991,12099004702,0,12099004702,0.413118527,12099004702,48453,12099004702,0.645456,0,0,0,0
992,992,12099004704,0,12099004704,0.488337096,12099004704,32423,12099004704,0.653378,0,0,0,0
993,993,12099004812,0,12099004812,0.235033259,12099004812,59617,12099004812,0.490463,0,0,0,0
994,994,12099004817,0,12099004817,0.651289009,12099004817,27813,12099004817,0.795946,0,0,0,0
995,995,12099004818,0,12099004818,0.675714286,12099004818,32946,12099004818,0.748694,0,0,0,0
996,996,12099004819,0,12099004819,0.371777476,12099004819,43931,12099004819,0.589703,0,0,0,0
997,997,12011060603,0,12011060603,0.507582516,12011060603,73363,12011060603,0.605947,0,0,0,0
998,998,12099004902,0,12099004902,1.701010101,12099004902,83894,12099004902,0.90009,0,0,0,0
999,999,12099004903,0,12099004903,0.280936455,12099004903,38724,12099004903,0.474431,0,0,0,0
1000,1000,12071001102,0,12071001102,0,12071001102,27157,12071001102,0.461455,0,0,0,0
